id,id_kompetisi,capaian,skala_kompetisi,kategori_peserta,waktu_selesai,last_update,waktu_mulai,nama_kegiatan,jenis_kegiatan,lembaga_penyelenggara,kategori_capaian,kategori_penghargaan,is_pusprenas,status_validasi
9255,018A79FE-5604-403E-BEF5-A1B5C7DB61DC,Juara 1/emas,Internasional,Kelompok,2023-07-06,2023-12-22,2023-07-04,International Innovation and Invention Competition Through Exhibition (iCompEx) 2023,Lomba Mandiri atau Umum,Politeknik Sultan Abdul Halim Muadzam Shah (POLIMAS) dengan Universiti Kebangsaan Malaysia (UKM),Juara,Juara 1,0,2
9256,CD0EBB14-43AC-43C2-B0F7-A569E6CCAF48,Peserta Liga PKM ITS,Lokal,Kelompok,2021-03-21,2023-12-22,2021-01-29,Liga Program Kreativitas Mahasiswa 2021,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember Surabaya,Apresiasi,Apresiasi,1,2
9257,C013FCC9-2CD2-49B7-B6FC-AE0F77FD54A3,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-06,Liga PKM ITS 2023,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9258,A458E28E-1AA2-4056-A833-BF5BE9B49B9E,Peserta Liga PKM ITS,Lokal,Individu,2023-03-25,2023-12-22,2023-01-26,Liga PKM ITS 2023,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9259,69949E6D-DAF6-41D5-BE7F-127E31C07B18,Peserta Liga PKM ITS,Lokal,Kelompok,2022-07-20,2023-12-22,2022-03-04,PKM Gagasan Futuristik Tertulis,Program Kreativitas Mahasiswa (PKM),Belmawa Kemdikbudristek,Apresiasi,Apresiasi,1,2
9260,801D852A-8112-41DA-AA6D-19CE16B4CA37,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga Program Kreativitas Mahasiswa (PKM) ITS,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9261,9DA4868D-E1F1-493E-A16E-1C568E750655,Juara 1/emas,Regional,Individu,2023-05-07,2023-12-22,2023-05-05,kejuaraan Tekwondo KBPP POLRI JATIM CUP I  antar club se-jawa timur 2023,Olahraga,"KBPP Polri, Koni Jawa Timur",Juara,Juara 1,0,2
9262,9B4F316B-5382-499C-8750-2A327C707485,Peserta Liga PKM ITS,Lokal,Kelompok,2023-06-30,2023-12-22,2023-01-30,Program Kreativitas Mahasiswa (PKM) Tahun 2023,Program Kreativitas Mahasiswa (PKM),Belmawa Kemdikbudristek,Apresiasi,Apresiasi,1,2
9263,211B0562-60CC-4869-952B-2C74616534CA,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-23,2023-12-22,2023-01-26,LIGA PKM ITS,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9264,F901BC27-4039-4BDE-A65F-3F06A298E6A4,Juara harapan,Nasional,Kelompok,2023-07-14,2023-12-22,2023-04-16,PROJECT MANAGEMENT CHALLENGE 2023,Lomba Mandiri atau Umum,Project Management Institute Indonesia,Apresiasi,Apresiasi,0,2
9265,8CF341C8-B84E-4093-9A17-65BA9397A12E,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM,Program Kreativitas Mahasiswa (PKM),Direktorat Kemahasiswaan ITS,Apresiasi,Apresiasi,1,2
9266,69634822-8B94-4DFE-AD8C-692D8030200B,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-03,2023-12-22,2023-01-26,Liga PKM,Program Kreativitas Mahasiswa (PKM),Kesatria Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9267,94C3D617-A60F-4DAF-905C-8BFCD1719467,Peserta Liga PKM ITS,Lokal,Kelompok,2022-04-03,2023-12-22,2022-02-06,Liga PKM ITS 2022,Program Kreativitas Mahasiswa (PKM),Kesatria Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9268,FDA67E10-F118-4DB7-8CBF-9861BC07AE9B,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9269,E672B4F5-EA4D-4DF5-B0F2-A34D9096DABC,Upload proposal ke SIM BELMAWA,Nasional,Kelompok,2023-03-25,2023-12-22,2023-01-26,Program Kreativitas Mahasiswa (PKM),Program Kreativitas Mahasiswa (PKM),Direktorat Pembelajaran dan Kemahasiswaan (Belmawa),Apresiasi,Apresiasi,1,2
9270,07DBBBBA-595D-41CD-9B42-AE3FF5B36DF9,Juara 1/emas,Lokal,Individu,2023-03-12,2023-12-22,2023-03-11,Taekwondo Championship Kejuaraan Kota Surabaya 2023,Olahraga,"KONI KOTA SURABAYA, Pengurus Taekwondo Kota Surabaya",Juara,Juara 1,0,2
9271,839D0B19-1D0E-4F65-8079-B55A76F3FCA1,Peserta Liga PKM ITS,Lokal,Individu,2023-03-25,2023-12-22,2023-01-26,PKM Gagasan Futuristik Tertulis,Program Kreativitas Mahasiswa (PKM),Direktorat Kemahasiswaan ITS,Apresiasi,Apresiasi,1,2
9272,CE4CDFFB-027A-44C3-A4B0-D1D9F1298D78,Peserta Liga PKM ITS,Lokal,Individu,2023-03-01,2023-12-22,2023-01-01,LIGA PKM ITS 2023 - Lolos Simbelmawa,Program Kreativitas Mahasiswa (PKM),Belmawa & Kemdikbudristek,Apresiasi,Apresiasi,1,2
9273,B5626B87-3778-4442-9E82-C1FAF087A84E,Upload proposal ke SIM BELMAWA,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM ITS 2023,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember Surabaya,Apresiasi,Apresiasi,1,2
9274,5D272A8B-DC90-4445-B258-CC394A86D856,Juara 2/perak,Regional,Individu,2023-03-19,2023-12-22,2023-03-16,Kejuaraan Provinsi Taekwondo Indonesia Jawa Timur,Olahraga,"koni provinsi jawa timur, pengurus provinsi taekwondo jawa timur",Juara,Juara 2,0,2
9275,F4AE9D27-5408-4776-BA91-CD30BBC47BF9,Upload proposal ke SIM BELMAWA,Nasional,Kelompok,2023-03-25,2023-12-22,2023-01-26,Program Kreativitas Mahasiswa (PKM) 2023,Program Kreativitas Mahasiswa (PKM),Belmawa Kemendikbudristek,Apresiasi,Apresiasi,1,2
9276,E764BC67-947C-4C72-8EF6-D684B34DD5FD,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM ITS 2023,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9277,DE794D35-1736-4F5B-927A-DBE8742C6994,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,PKM,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9278,03A71C23-5A43-4023-AAE8-ED8910996568,Juara 1/emas,Regional,Individu,2023-07-17,2023-12-22,2023-07-17,PEKAN OLAHRAGA MAHASISWA PROVINSI JAWA TIMUR 2023,Olahraga,Badan pengurus olahraga mahasiswa jawa timur,Juara,Juara 1,0,2
9279,7A01778B-90A3-4141-BBDC-F8DB92911277,Peserta Liga PKM ITS,Lokal,Kelompok,2021-03-17,2023-12-22,2021-02-08,LIGA PKM 2021,Program Kreativitas Mahasiswa (PKM),Kementrian Pendidikan dan Kebudayaan Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9280,31D49C24-0855-4B5A-9D82-0652D4EF2CB7,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-14,Liga PKM ITS 2023,Program Kreativitas Mahasiswa (PKM),Direktorat Kemahasiswaan ITS,Apresiasi,Apresiasi,1,2
9281,92DE69FF-0D25-4830-9BA9-0B9D8EE4BC50,Juara 1/emas,Lokal,Individu,2023-07-18,2023-12-22,2023-07-06,ISCOM (Information Systems Competition),Lomba Mandiri atau Umum,HMSI,Juara,Juara 1,0,2
9282,A452A9C4-C225-4D6E-9601-100C6B95FBBD,Peserta Liga PKM ITS,Lokal,Kelompok,2021-03-30,2023-12-22,2021-02-03,Liga PKM ITS (PKM-K),Program Kreativitas Mahasiswa (PKM),Ditmawa ITS,Apresiasi,Apresiasi,1,2
9283,9299873F-5064-493A-8AED-139CE2470004,Peserta Liga PKM ITS,Nasional,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM ITS,Program Kreativitas Mahasiswa (PKM),Direktorat Kemahasiswaaan,Apresiasi,Apresiasi,1,2
9284,52E39A34-F4DE-4A66-8FB3-1485565A3476,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-31,2023-12-22,2023-01-01,LIGA PROGRAM KREATIVITAS MAHASISWA ITS,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9285,65836E14-88C4-4F17-AE3A-19B2524CF0B6,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember Surabaya,Apresiasi,Apresiasi,1,2
9286,45EA4273-2C42-4E0B-B18E-3E1444578FBF,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM ITS,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9287,6AEC161E-8927-4FF7-8231-3EA96B0033CC,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,LIGA PKM ITS 2023,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9288,2ED069D7-F170-40D1-9D1B-5449AB02EE94,Proposal didanai,Nasional,Kelompok,2021-09-28,2023-12-22,2021-06-01,Pendanaan PKM untuk PIMNAS,Program Kreativitas Mahasiswa (PKM),Kemendikbudristek,Apresiasi,Apresiasi,1,2
9289,DFBACE35-F08E-4C56-B207-576910597ABD,Upload proposal ke SIM BELMAWA,Nasional,Kelompok,2022-04-03,2023-12-22,2022-02-06,PKM ITS 2022,Program Kreativitas Mahasiswa (PKM),LIGA PKM ITS,Apresiasi,Apresiasi,1,2
9290,30AC71FD-4F18-42FC-AEC1-00663F4748D4,Peserta Liga PKM ITS,Lokal,Kelompok,2021-02-16,2023-12-22,2021-02-03,LIGA PKM ITS 2021,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9291,01E85C33-6372-4908-BC33-039A235E8879,Juara 3/perunggu,Regional,Individu,2023-07-22,2023-12-22,2023-07-15,Pekan Olahraga Mahasiswa Provinsi (POMPROV),Olahraga,Badan Pembina Olahraga Provinsi (BAPOMI),Juara,Juara 3,0,2
9292,E1AFF7CA-3C2D-410D-8D7E-1918BB6862D4,Juara 3/perunggu,Regional,Individu,2023-07-19,2023-12-22,2023-07-15,PEKAN OLAHRAGA MAHASISWA PROVINSI 2 JAWA TIMUR TAHUN 2022,Olahraga,Bapomi,Juara,Juara 3,0,2
9293,DB5976A5-866A-463E-8D53-232AD1867FD7,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Program Kreativitas Mahasiswa,Program Kreativitas Mahasiswa (PKM),Diktiristek Kemdikbud,Apresiasi,Apresiasi,1,2
9294,8E679AA6-DA19-44B2-8BF5-37611FACA39C,Juara 2/perak,Regional,Individu,2023-07-21,2023-12-22,2023-07-19,Pekan Olahraga Mahasiswa Provinsi Jawa Timur II,Olahraga,BAPOMI Jatim,Juara,Juara 2,0,2
9295,B812CFF5-444D-4C54-ACD5-3B478B9C2F37,Juara 1/emas,Regional,Kelompok,2023-07-22,2023-12-22,2023-07-15,Pekan Olahraga Mahasiswa Provinsi Jawa Timur,Olahraga,BAPOMI JATIM,Juara,Juara 1,0,2
9296,AEA98C7B-5ABB-4025-8366-3D6AAC1F756A,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM ITS,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9297,6BA4FE54-E179-4BF0-AE18-3FDF646C390C,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga Program Kreativitas Mahasiswa (PKM),Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember (ITS),Apresiasi,Apresiasi,1,2
9298,B26DDE1C-7802-4216-AF61-535E26ED56DD,Peserta Liga PKM ITS,Lokal,Kelompok,2021-03-31,2023-12-22,2021-02-01,LIGA PKM ITS,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9299,54337E47-61CA-40CD-98B0-6084EF855C42,Peserta Liga PKM ITS,Lokal,Kelompok,2022-03-03,2023-12-22,2022-02-06,Liga PKM ITS,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9300,2846ABB0-1A37-41F3-94A0-73B93B8621A0,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM ITS 2023,Program Kreativitas Mahasiswa (PKM),Direktorat Kemahasiswaan Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9301,3CC15358-35D9-4ACA-B673-A07DB8FE9AAF,Peserta,Lokal,Individu,2022-12-03,2023-12-22,2022-10-15,Mabacup 2022,Olahraga,Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,0,2
9302,3C7F4182-0795-462E-A1C3-AAFEAF0ACD9A,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,LIGA PKM ITS,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9303,546B8D99-3C7C-4308-84B0-AD49D1A27899,Juara 3/perunggu,Regional,Kelompok,2023-07-22,2023-12-22,2023-07-15,Pekan Olahraga Mahasiswa Provinsi Jawa Timur Cabor Bridge Pasangan Putra,Olahraga,BAPOMI JATIM,Juara,Juara 3,0,2
9304,DBA6B28A-E701-40E2-B402-C15609318D65,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,LIGA PKM ITS,Program Kreativitas Mahasiswa (PKM),Direktur Kemahasiswaan,Apresiasi,Apresiasi,1,2
9305,BF5952F9-31D2-4D6F-92C0-CA43EA6D66CB,Juara 3/perunggu,Regional,Individu,2023-07-22,2023-12-22,2023-07-15,Pekan Olahraga Mahasiswa Provinsi (POMPROV),Olahraga,Badan Pembina Olahraga Provinsi (BAPOMI),Juara,Juara 3,0,2
9306,5949797F-4317-4F39-9489-D727F60240BD,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM ITS 2023,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9307,C1A5FC39-93D1-4D68-A0DE-D8F2C536F71A,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-28,PKM Riset Eksakta,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember Surabaya,Apresiasi,Apresiasi,1,2
9308,D0109E89-7177-4F53-B566-DC1EBCAAE124,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,LIGA PKM ITS,Program Kreativitas Mahasiswa (PKM),Direktorat Kemahasiswaan,Apresiasi,Apresiasi,1,2
9309,FC02B79D-8EE5-4EE3-8957-5EAFE104B729,Peserta Liga PKM ITS,Lokal,Individu,2023-03-25,2023-12-22,2023-01-26,LIGA PKM ITS,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9310,C9BDAC50-1604-4D8F-8870-6948D79ADC3A,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,LIGA PKM ITS,Program Kreativitas Mahasiswa (PKM),Direktorat Pembelajaran dan Kemahasiswaan Kemdikbudristek,Apresiasi,Apresiasi,1,2
9311,21F5FBD0-389D-4925-B5AB-70FF831E9D3E,Peserta Liga PKM ITS,Lokal,Kelompok,2022-10-01,2023-12-22,2022-08-22,Program Kreativitas Mahasiswa Nasional Ke-33,Program Kreativitas Mahasiswa (PKM),Direktorat Jenderal Pembelajaran dan Kemahasiswaan Kementerian Pendidikan dan Kebudayaan,Apresiasi,Apresiasi,1,2
9312,0716926F-F685-42AA-B927-75ED13FF8011,Peserta Liga PKM ITS,Lokal,Kelompok,2023-02-16,2023-12-22,2023-01-27,Liga PKM ITS,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9313,BC14ABE7-1540-4290-85A9-99B5E6898094,Peserta,Nasional,Kelompok,2022-11-25,2023-12-22,2022-11-22,GEMASTIK 2022 - Divisi II Keamanan Siber,Pagelaran Mahasiswa Bidang TIK (GEMASTIK),"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Apresiasi,Apresiasi,1,2
9314,B8D54B45-F5DD-46FD-91FD-A296A3974E12,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga Program Kreativitas Mahasiswa (PKM) - ITS 2023,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9315,6F892AE7-1330-4282-81D5-A2EDA0A9ED44,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM,Program Kreativitas Mahasiswa (PKM),DITMAWA ITS,Apresiasi,Apresiasi,1,2
9316,88CA9ECF-612A-4ED7-8940-A7F861F7BC0D,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,LIGA PKM ITS 2023,Program Kreativitas Mahasiswa (PKM),Direktorat Kemahasiswaan ITS,Apresiasi,Apresiasi,1,2
9317,E7C84F4F-5CCD-4773-8F30-BC826E655A78,Peserta Liga PKM ITS,Lokal,Individu,2023-03-25,2023-12-22,2023-01-26,PKM Riset Sosial Humaniora,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9318,E3C23C23-FEAB-49CE-AF7C-C488832177FB,Peserta Liga PKM ITS,Lokal,Kelompok,2022-04-03,2023-12-22,2022-02-06,Liga PKM ITS 2022,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9319,11EF085E-F8E9-4BD0-AF6C-D11DC859C75B,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM ITS 2023,Program Kreativitas Mahasiswa (PKM),Insitut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9320,DA950EDA-C92A-422D-8C47-D19FE73B278F,Juara 1/emas,Internasional,Kelompok,2023-07-21,2023-12-22,2023-07-17,FIRA RoboWorld Cup Autonomous Car Simulation,International Robot Contest,Federation of International Sports Association (FIRA),Juara,Juara 1,1,2
9321,0B730995-015A-4B44-AB9F-DB03A8706BC5,Juara 3/perunggu,Internasional,Kelompok,2023-07-06,2023-12-22,2022-05-01,Application Innovation Challenge Malaysia,Lomba Mandiri atau Umum,Malaysia-Japan International Institute Of Technology (UTM Malaysia),Juara,Juara 3,0,2
9322,646E38B6-8D28-43FE-8692-E520728E11AF,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga Program Kreativitas Mahasiswa (PKM),Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember (ITS),Apresiasi,Apresiasi,1,2
9323,7572AD99-7106-4DF3-AB19-F61C28485DA7,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM ITS 2023,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9324,19407C48-3E14-4ED0-AAAD-F789D534D8D4,Juara 2/perak,Lokal,Individu,2022-09-02,2023-12-22,2022-09-02,DUTA ITS,Lomba Mandiri atau Umum,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Juara,Juara 2,0,2
9325,4C808F6C-A830-4E12-AF63-FCC37A1D7021,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM (Program Kreativitas Mahasiswa),Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9326,5F4773AA-9F05-4EA7-AC0A-0098F19520A5,Juara 1/emas,Nasional,Individu,2023-05-14,2023-12-22,2023-05-13,KEJUARAAN PENCAK SILAT JAKARTA NATIONAL CHAMPIONSHIP,Olahraga,IPSI DKI JAKARTA,Juara,Juara 1,0,2
9327,3618344C-DDAA-432D-A7E1-075F01164B59,Peserta,Nasional,Individu,2023-04-23,2023-12-22,2023-03-08,Lomba buat artikel,Lomba Mandiri atau Umum,Pusat pelatihan Hukum Nusantara,Apresiasi,Apresiasi,0,2
9328,0941BA7B-2DD6-4204-A666-0AF94B85A3C8,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-31,2023-12-22,2023-01-01,Liga PKM ITS 2023,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9329,1F40242A-ECFA-47DE-BAB8-2A8007CA35C3,Peserta Liga PKM ITS,Lokal,Kelompok,2022-04-03,2023-12-22,2022-02-06,Program Kreativitas Mahasiswa,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9330,0FEB716E-9FC8-401D-B18D-3276B8197721,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM ITS 2023,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9331,A2761787-EDD2-4616-98CD-32D8FF028951,Peserta Liga PKM ITS,Lokal,Kelompok,2023-02-28,2023-12-22,2023-01-02,Liga PKM ITS,Program Kreativitas Mahasiswa (PKM),Direktorat Kemahasiswaan ITS,Apresiasi,Apresiasi,1,2
9332,5C544083-7100-4154-B42C-3496DD4C05FD,Finalis,Lokal,Kelompok,2022-07-26,2023-12-22,2022-06-03,FTIRS Business Challenge (FBC),Lomba Mandiri atau Umum,BEM FTIRS ITS,Apresiasi,Apresiasi,0,2
9333,4F0861DD-CAA4-41EE-81E7-3BC23FA0F6C4,Peserta,Lokal,Individu,2022-11-20,2023-12-22,2022-10-15,MABACUP,Olahraga,LMB ITS,Apresiasi,Apresiasi,0,2
9334,5B530493-5682-4292-83A4-3D783C8F3CE1,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,LIGA PKM 2023,Program Kreativitas Mahasiswa (PKM),DIREKTORAT JENDERAL PEMBELAJARAN DAN KEMAHASISWAAN,Apresiasi,Apresiasi,1,2
9335,47832BCC-45D9-478D-BC24-479528BADF52,Peserta Liga PKM ITS,Lokal,Kelompok,2022-02-19,2023-12-22,2022-01-30,Liga PKM ITS 2021,Program Kreativitas Mahasiswa (PKM),INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Apresiasi,Apresiasi,1,2
9336,424DC02E-3063-49AF-88F2-49F7AE403E26,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Program Kreativitas Mahasiswa (PKM),Program Kreativitas Mahasiswa (PKM),"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi (Kemdikbudristek)",Apresiasi,Apresiasi,1,2
9337,8F790170-8A92-410B-B448-4A11186ED49C,Peserta Liga PKM ITS,Lokal,Individu,2023-03-25,2023-12-22,2023-01-26,Liga Pkm ITS,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9338,EEAA215F-FE4E-4874-8D59-4B8D9A7AA2D1,Peserta Liga PKM ITS,Lokal,Kelompok,2021-03-17,2023-12-22,2021-02-08,LIGA PKM ITS,Program Kreativitas Mahasiswa (PKM),DIKTI,Apresiasi,Apresiasi,1,2
9339,61AAA4BA-CCE0-4BCA-BCDB-4D49112D6170,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM ITS,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9340,EDBFAB4D-F682-4826-A611-610C5C088D8B,Peserta Liga PKM ITS,Lokal,Kelompok,2022-04-03,2023-12-22,2022-02-06,Liga PKM ITS 2022,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9341,D8043783-B1F5-4339-9021-62C145C9FCBC,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,LIGA PKM ITS,Program Kreativitas Mahasiswa (PKM),Direktur Kemahasiswaan ITS,Apresiasi,Apresiasi,1,2
9342,012380BB-A6A4-44FE-AC1D-64F279440BB4,Peserta Liga PKM ITS,Lokal,Kelompok,2021-03-31,2023-12-22,2021-02-01,LIGA PKM ITS 2021,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9343,1DE00EF9-E9DE-4939-BAA5-67091C3028D2,Peserta,Internasional,Individu,2023-03-04,2023-12-22,2023-02-27,"International Petroleum Technology Conference (IPTC) 2023 in Bangkok, Thailand",Lomba Mandiri atau Umum,"AAPG International, EAGE International, SEG International, SPE International",Apresiasi,Apresiasi,0,2
9344,05BB68A1-0844-4E4C-AE24-6BCD54B60EF8,Juara 1/emas,Lokal,Individu,2023-05-07,2023-12-22,2023-04-09,Musabaqah Tilawatil Qur'an Institut Teknologi Sepuluh Nopember 2023 Cabang Lomba MTQ,Lomba Mandiri atau Umum,Tim Pembina Kerohanian Islam (TPKI) ITS,Juara,Juara 1,0,2
9345,D641DA02-641B-42F4-9CF5-6E92E10BF766,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,LIGA PKM,Program Kreativitas Mahasiswa (PKM),ITS,Apresiasi,Apresiasi,1,2
9346,8BF7998B-BC89-4010-8607-6E9F2529BC02,Peserta Liga PKM ITS,Lokal,Kelompok,2021-03-31,2023-12-22,2021-02-01,Liga PKM ITS 2021,Program Kreativitas Mahasiswa (PKM),DIREKTORAT KEMAHASISWAAN ITS,Apresiasi,Apresiasi,1,2
9347,5A7021A7-4646-4AE8-B992-70C42153B07C,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM ITS 2023,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh Nopember,Apresiasi,Apresiasi,1,2
9348,FCD31DC8-6A94-4A39-8105-710BDDC28550,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM ITS Video Gagasan Konstruktif,Program Kreativitas Mahasiswa (PKM),Institut Teknologi Sepuluh November,Apresiasi,Apresiasi,1,2
9349,09725E53-3D03-42F2-B260-7F46E3083267,Peserta Liga PKM ITS,Lokal,Kelompok,2023-03-25,2023-12-22,2023-01-26,Liga PKM ITS 2023,Program Kreativitas Mahasiswa (PKM),Kesatria Sepuluh Nopember (KSN) ITS,Apresiasi,Apresiasi,1,2
